Hmm	ORF	tlen	qlen	Eval	score	start	end	Acc	Pos	Cov_seq	Cov_hmm	strand
CasR_1_CAS-I-II-III-IV-V-VI	NIPA01000104.1_2	644	218	0.012	13.3	467	2398	NIPA01000104.1	2	0.05434782608695652	0.1651376146788991	1
CasR_1_CAS-I-II-III-IV-V-VI	NIPA01000108.1_86	908	218	0.017	12.8	74339	77062	NIPA01000108.1	86	0.04515418502202643	0.19724770642201836	1
CasR_1_CAS-I-II-III-IV-V-VI	NIPA01000110.1_1	481	218	0.0081	13.9	3	1445	NIPA01000110.1	1	0.05197505197505198	0.11926605504587157	1
CasR_1_CAS-I-II-III-IV-V-VI	NIPA01000111.1_81	158	218	0.0023	15.7	84706	85179	NIPA01000111.1	81	0.5063291139240507	0.3669724770642202	1
CasR_1_CAS-III-B	NIPA01000016.1_58	1282	173	0.011	14.1	62638	66483	NIPA01000016.1	58	0.17238689547581904	0.5780346820809249	-1
CasR_1_CAS-III-B	NIPA01000039.1_121	371	173	0.046	12.2	124148	125260	NIPA01000039.1	121	0.09703504043126684	0.20809248554913296	-1
Cmr5gr11_10_CAS-III-B	NIPA01000078.1_3	521	146	0.027	13.1	3718	5280	NIPA01000078.1	3	0.08829174664107485	0.3150684931506849	-1
Cmr5gr11_11_CAS-III-B	NIPA01000026.1_28	333	161	0.048	12.2	23068	24066	NIPA01000026.1	28	0.2972972972972973	0.422360248447205	-1
Cmr5gr11_7_CAS-III-B	NIPA01000038.1_101	531	134	0.058	12.0	101647	103239	NIPA01000038.1	101	0.0847457627118644	0.3358208955223881	1
CorA_0_CAS-III-B	NIPA01000039.1_268	386	528	0.28	8.3	291382	292539	NIPA01000039.1	268	0.11139896373056994	0.07954545454545454	1
CorA_0_CAS-III-B-III-D	NIPA01000045.1_2	336	551	0.00084	16.7	366	1373	NIPA01000045.1	2	0.19047619047619047	0.12159709618874773	-1
CorA_0_CAS-III-B-III-D	NIPA01000063.1_20	341	551	6.5e-05	20.4	19240	20262	NIPA01000063.1	20	0.20234604105571846	0.12522686025408347	-1
CorA_0_CAS-III-B-III-D	NIPA01000108.1_99	333	551	0.00014	19.3	91090	92088	NIPA01000108.1	99	0.16516516516516516	0.09800362976406533	1
CorA_1_CAS-III-B	NIPA01000046.1_135	675	125	3.1	6.3	131522	133546	NIPA01000046.1	135	0.06814814814814815	0.376	1
Csa3_0_CAS-I-II-III-IV-V-VI	NIPA01000025.1_92	86	164	0.034	12.5	101516	101773	NIPA01000025.1	92	0.6744186046511628	0.35365853658536583	-1
Csa3_1_CAS-I-II-III-IV-V-VI	NIPA01000002.1_102	259	118	1.7e-06	26.9	103963	104739	NIPA01000002.1	102	0.18532818532818532	0.4576271186440678	-1
Csa3_1_CAS-I-II-III-IV-V-VI	NIPA01000002.1_78	324	118	0.15	11.0	82256	83227	NIPA01000002.1	78	0.4012345679012346	0.6694915254237288	1
Csa3_1_CAS-I-II-III-IV-V-VI	NIPA01000010.1_137	258	118	0.0049	15.8	149924	150697	NIPA01000010.1	137	0.18992248062015504	0.4661016949152542	-1
Csa3_1_CAS-I-II-III-IV-V-VI	NIPA01000010.1_188	300	118	0.013	14.5	203986	204885	NIPA01000010.1	188	0.3	0.7542372881355932	1
Csa3_1_CAS-I-II-III-IV-V-VI	NIPA01000018.1_203	480	118	0.013	14.4	222433	223872	NIPA01000018.1	203	0.11041666666666666	0.4152542372881356	1
Csa3_1_CAS-I-II-III-IV-V-VI	NIPA01000018.1_221	297	118	0.0035	16.3	242749	243639	NIPA01000018.1	221	0.2760942760942761	0.6779661016949152	1
Csa3_1_CAS-I-II-III-IV-V-VI	NIPA01000018.1_250	152	118	0.00056	18.8	271669	272124	NIPA01000018.1	250	0.4276315789473684	0.5254237288135594	-1
Csa3_1_CAS-I-II-III-IV-V-VI	NIPA01000020.1_96	108	118	0.012	14.6	112139	112462	NIPA01000020.1	96	0.6666666666666666	0.559322033898305	-1
Csa3_1_CAS-I-II-III-IV-V-VI	NIPA01000022.1_53	299	118	0.0095	14.9	42357	43253	NIPA01000022.1	53	0.25418060200668896	0.559322033898305	1
Csa3_1_CAS-I-II-III-IV-V-VI	NIPA01000022.1_6	280	118	0.02	13.9	3575	4414	NIPA01000022.1	6	0.10357142857142858	0.2711864406779661	-1
Csa3_1_CAS-I-II-III-IV-V-VI	NIPA01000027.1_119	334	118	2.4e-13	49.0	114175	115176	NIPA01000027.1	119	0.38023952095808383	0.9152542372881356	1
Csa3_1_CAS-I-II-III-IV-V-VI	NIPA01000027.1_92	374	118	0.029	13.3	90204	91325	NIPA01000027.1	92	0.15240641711229946	0.4830508474576271	1
Csa3_1_CAS-I-II-III-IV-V-VI	NIPA01000032.1_2	250	118	0.025	13.5	1214	1963	NIPA01000032.1	2	0.132	0.3050847457627119	-1
Csa3_1_CAS-I-II-III-IV-V-VI	NIPA01000036.1_15	233	118	2.4e-11	42.6	17005	17703	NIPA01000036.1	15	0.33905579399141633	0.7372881355932204	-1
Csa3_1_CAS-I-II-III-IV-V-VI	NIPA01000039.1_266	326	118	0.062	12.2	289361	290338	NIPA01000039.1	266	0.3588957055214724	0.3305084745762712	1
Csa3_1_CAS-I-II-III-IV-V-VI	NIPA01000046.1_10	158	118	6.1e-07	28.4	14986	15459	NIPA01000046.1	10	0.37341772151898733	0.5254237288135594	1
Csa3_1_CAS-I-II-III-IV-V-VI	NIPA01000047.1_1	113	118	0.043	12.8	2	340	NIPA01000047.1	1	0.4247787610619469	0.3983050847457627	-1
Csa3_1_CAS-I-II-III-IV-V-VI	NIPA01000048.1_130	478	118	0.019	13.9	128463	129896	NIPA01000048.1	130	0.10669456066945607	0.2711864406779661	1
Csa3_1_CAS-I-II-III-IV-V-VI	NIPA01000048.1_175	296	118	0.13	11.2	190898	191785	NIPA01000048.1	175	0.4358108108108108	0.5847457627118644	-1
Csa3_1_CAS-I-II-III-IV-V-VI	NIPA01000050.1_76	196	118	0.0005	19.0	80146	80733	NIPA01000050.1	76	0.25	0.4830508474576271	1
Csa3_1_CAS-I-II-III-IV-V-VI	NIPA01000059.1_25	159	118	0.036	13.0	26661	27137	NIPA01000059.1	25	0.4528301886792453	0.6610169491525424	1
Csa3_1_CAS-I-II-III-IV-V-VI	NIPA01000064.1_39	290	118	8.9e-05	21.4	42039	42908	NIPA01000064.1	39	0.13793103448275862	0.3135593220338983	1
Csa3_1_CAS-I-II-III-IV-V-VI	NIPA01000068.1_52	138	118	1.7e-07	30.1	61301	61714	NIPA01000068.1	52	0.644927536231884	0.6186440677966102	1
Csa3_1_CAS-I-II-III-IV-V-VI	NIPA01000068.1_76	287	118	0.0024	16.8	83832	84692	NIPA01000068.1	76	0.18466898954703834	0.3135593220338983	-1
Csa3_1_CAS-I-II-III-IV-V-VI	NIPA01000082.1_33	257	118	0.0038	16.1	30599	31369	NIPA01000082.1	33	0.32684824902723736	0.6949152542372882	-1
Csa3_1_CAS-I-II-III-IV-V-VI	NIPA01000082.1_46	109	118	1.3e-19	69.2	43070	43396	NIPA01000082.1	46	0.8807339449541285	0.7796610169491526	1
Csa3_1_CAS-I-II-III-IV-V-VI	NIPA01000082.1_60	700	118	0.018	14.0	55467	57566	NIPA01000082.1	60	0.10285714285714286	0.3559322033898305	1
Csa3_1_CAS-I-II-III-IV-V-VI	NIPA01000084.1_25	117	118	3.1e-17	61.6	25966	26316	NIPA01000084.1	25	0.6068376068376068	0.652542372881356	1
Csa3_1_CAS-I-II-III-IV-V-VI	NIPA01000086.1_360	187	118	4.7e-05	22.3	385264	385824	NIPA01000086.1	360	0.32620320855614976	0.3983050847457627	1
Csa3_1_CAS-I-II-III-IV-V-VI	NIPA01000092.1_32	306	118	0.0012	17.7	44719	45636	NIPA01000092.1	32	0.46405228758169936	0.7711864406779662	-1
Csa3_1_CAS-I-II-III-IV-V-VI	NIPA01000093.1_23	278	118	0.02	13.8	22495	23328	NIPA01000093.1	23	0.23741007194244604	0.5338983050847458	-1
Csa3_1_CAS-I-II-III-IV-V-VI	NIPA01000099.1_168	294	118	0.025	13.6	193557	194438	NIPA01000099.1	168	0.1326530612244898	0.2542372881355932	1
Csa3_1_CAS-I-II-III-IV-V-VI	NIPA01000099.1_179	303	118	0.014	14.4	204908	205816	NIPA01000099.1	179	0.12211221122112212	0.3813559322033898	1
Csa3_1_CAS-I-II-III-IV-V-VI	NIPA01000104.1_28	298	118	0.021	13.8	25546	26439	NIPA01000104.1	28	0.23825503355704697	0.5	-1
Csa5gr11_4_CAS-I-A	NIPA01000023.1_9	713	136	0.0083	14.7	10988	13126	NIPA01000023.1	9	0.24684431977559607	0.7941176470588235	1
Csa5gr11_4_CAS-I-A	NIPA01000025.1_80	561	136	0.00068	18.2	89310	90992	NIPA01000025.1	80	0.23172905525846701	0.6544117647058824	-1
Csa5gr11_7_CAS-I-A	NIPA01000092.1_30	662	125	0.0022	16.9	41491	43476	NIPA01000092.1	30	0.052870090634441085	0.28	1
Csc1_0_ID	NIPA01000010.1_26	489	225	0.038	11.9	27093	28559	NIPA01000010.1	26	0.17791411042944785	0.36444444444444446	1
Csf1_0_IV	NIPA01000068.1_3	384	227	3.9	5.5	2471	3622	NIPA01000068.1	3	0.3411458333333333	0.28193832599118945	-1
Csf1_1_IVA1	NIPA01000111.1_105	230	178	0.069	11.5	112717	113406	NIPA01000111.1	105	0.11739130434782609	0.15168539325842698	-1
Csf2_1_IVA3	NIPA01000079.1_10	147	263	0.027	12.3	7762	8202	NIPA01000079.1	10	0.5374149659863946	0.24714828897338403	-1
Csf4_0_IVA	NIPA01000025.1_166	2122	666	0.0022	15.2	187275	193640	NIPA01000025.1	166	0.10838831291234684	0.3033033033033033	-1
Csf4_0_IVA	NIPA01000040.1_194	715	666	1.6e-39	134.6	204060	206204	NIPA01000040.1	194	0.7118881118881119	0.7657657657657657	-1
Csf4_0_IVA	NIPA01000046.1_2	447	666	0.00055	17.2	1716	3056	NIPA01000046.1	2	0.24161073825503357	0.1021021021021021	1
Csf4_0_IVA	NIPA01000063.1_11	759	666	9.6e-10	36.2	10058	12334	NIPA01000063.1	11	0.31357048748353095	0.35585585585585583	1
Csf4_0_IVA	NIPA01000064.1_18	450	666	0.023	11.8	21693	23042	NIPA01000064.1	18	0.22	0.15015015015015015	-1
Csf4_0_IVA	NIPA01000066.1_13	524	666	0.002	15.3	10314	11885	NIPA01000066.1	13	0.15839694656488548	0.11561561561561562	1
Csf4_0_IVA	NIPA01000073.1_11	640	666	9.2e-05	19.7	13067	14986	NIPA01000073.1	11	0.165625	0.14864864864864866	1
Csf4_1_IVA1	NIPA01000038.1_150	555	802	0.033	10.9	155182	156846	NIPA01000038.1	150	0.34594594594594597	0.18204488778054864	-1
Csf4_1_IVA1	NIPA01000040.1_194	715	802	1.4e-12	45.2	204060	206204	NIPA01000040.1	194	0.3888111888111888	0.3478802992518703	-1
Csf4_1_IVA1	NIPA01000063.1_11	759	802	0.007	13.1	10058	12334	NIPA01000063.1	11	0.11989459815546773	0.11471321695760599	1
Csf4_2_IVA1	NIPA01000040.1_194	715	526	2.2e-07	28.5	204060	206204	NIPA01000040.1	194	0.3356643356643357	0.40874524714828897	-1
Csf4_2_IVA1	NIPA01000061.1_6	422	526	0.028	11.6	5511	6776	NIPA01000061.1	6	0.18246445497630331	0.15019011406844107	1
Csf4_3_IVE	NIPA01000040.1_194	715	648	0.00031	18.1	204060	206204	NIPA01000040.1	194	0.2153846153846154	0.2330246913580247	-1
Csf4_3_IVE	NIPA01000063.1_11	759	648	0.061	10.5	10058	12334	NIPA01000063.1	11	0.1080368906455863	0.12191358024691358	1
Csm3gr7_11_CAS-III-A-III-D	NIPA01000043.1_26	190	216	0.00098	17.2	27103	27672	NIPA01000043.1	26	0.30526315789473685	0.26851851851851855	1
Csm4gr5_0_CAS-III-D	NIPA01000043.1_40	114	652	0.052	10.3	39937	40278	NIPA01000043.1	40	0.47368421052631576	0.08128834355828221	-1
Csm5gr7_2_CAS-III-A-III-D	NIPA01000038.1_76	502	258	0.91	7.4	69299	70804	NIPA01000038.1	76	0.11952191235059761	0.2441860465116279	1
Csn2_10_CAS-II-A	NIPA01000070.1_26	535	321	0.0003	18.6	20264	21868	NIPA01000070.1	26	0.10093457943925234	0.17133956386292834	1
Csn2_7_CAS-II-A	NIPA01000010.1_157	515	372	0.0028	15.3	169842	171386	NIPA01000010.1	157	0.19805825242718447	0.26881720430107525	1
Csn2_7_CAS-II-A	NIPA01000018.1_325	582	372	0.047	11.2	335926	337671	NIPA01000018.1	325	0.05670103092783505	0.08870967741935484	-1
Csn2_7_CAS-II-A	NIPA01000040.1_167	256	372	0.011	13.3	176227	176994	NIPA01000040.1	167	0.29296875	0.1989247311827957	1
Csn2_7_CAS-II-A	NIPA01000070.1_26	535	372	0.00091	16.9	20264	21868	NIPA01000070.1	26	0.14953271028037382	0.22043010752688172	1
Csn2_7_CAS-II-A	NIPA01000099.1_140	258	372	0.0081	13.7	161767	162540	NIPA01000099.1	140	0.26744186046511625	0.18548387096774194	1
Csx10gr5_2_CAS-III-D	NIPA01000080.1_24	220	482	0.028	11.4	25071	25730	NIPA01000080.1	24	0.15	0.06846473029045644	-1
Csx16_1_CAS-I-III	NIPA01000012.1_15	322	76	0.055	12.3	13934	14899	NIPA01000012.1	15	0.17080745341614906	0.5131578947368421	-1
Csx17_0_IU	NIPA01000023.1_34	306	718	0.065	10.4	34070	34987	NIPA01000023.1	34	0.16993464052287582	0.07242339832869081	-1
Csx18_0_CAS-I-III	NIPA01000059.1_87	79	96	0.091	11.3	92147	92383	NIPA01000059.1	87	0.20253164556962025	0.16666666666666666	1
Csx1_15_CAS-III	NIPA01000068.1_67	176	474	0.014	12.8	74483	75010	NIPA01000068.1	67	0.3068181818181818	0.11392405063291139	1
Csx1_18_CAS-III	NIPA01000092.1_74	288	376	0.088	10.9	90622	91485	NIPA01000092.1	74	0.5277777777777778	0.22606382978723405	1
Csx1_9_CAS-III	NIPA01000042.1_44	413	378	0.047	11.1	45158	46396	NIPA01000042.1	44	0.324455205811138	0.3201058201058201	-1
Csx27_0_CAS-VI-B	NIPA01000068.1_87	112	238	5.2	5.6	96225	96560	NIPA01000068.1	87	0.5892857142857143	0.2773109243697479	1
Csx3_0_CAS-I-III	NIPA01000050.1_161	293	83	0.005	15.7	174185	175063	NIPA01000050.1	161	0.14675767918088736	0.5180722891566265	1
Csx3_1_CAS-I-III	NIPA01000050.1_161	293	84	0.044	12.5	174185	175063	NIPA01000050.1	161	0.13651877133105803	0.47619047619047616	1
Csx3_1_CAS-I-III	NIPA01000078.1_17	189	84	0.061	12.1	14470	15036	NIPA01000078.1	17	0.14814814814814814	0.3333333333333333	-1
Csx3_2_CAS-I-III	NIPA01000005.1_2	240	277	0.057	11.1	2125	2844	NIPA01000005.1	2	0.22916666666666666	0.20216606498194944	1
Csx3_2_CAS-I-III	NIPA01000010.1_154	456	277	0.025	12.2	165344	166711	NIPA01000010.1	154	0.05921052631578947	0.08303249097472924	-1
Csx3_2_CAS-I-III	NIPA01000016.1_29	176	277	0.05	11.3	27809	28336	NIPA01000016.1	29	0.125	0.07942238267148015	1
Csx3_2_CAS-I-III	NIPA01000035.1_13	248	277	0.0028	15.4	15084	15827	NIPA01000035.1	13	0.21370967741935484	0.19133574007220217	1
Csx3_2_CAS-I-III	NIPA01000039.1_295	494	277	1.2e-05	23.2	318007	319488	NIPA01000039.1	295	0.22672064777327935	0.33935018050541516	-1
Csx3_2_CAS-I-III	NIPA01000068.1_107	245	277	0.025	12.3	118028	118762	NIPA01000068.1	107	0.07755102040816327	0.06859205776173286	-1
Csx3_2_CAS-I-III	NIPA01000102.1_124	205	277	0.059	11.0	150122	150736	NIPA01000102.1	124	0.13170731707317074	0.09747292418772563	-1
Csx3_2_CAS-I-III	NIPA01000105.1_27	716	277	0.00044	18.0	29176	31323	NIPA01000105.1	27	0.07541899441340782	0.10469314079422383	-1
Csx3_2_CAS-I-III	NIPA01000117.1_59	571	277	0.026	12.2	58278	59990	NIPA01000117.1	59	0.050788091068301226	0.10469314079422383	1
Csy1_0_IF	NIPA01000109.1_29	435	385	1.7e-115	384.5	40241	41545	NIPA01000109.1	29	0.8666666666666667	0.9896103896103896	-1
Csy2_0_IF	NIPA01000109.1_28	328	296	8.699999999999999e-90	299.5	39271	40254	NIPA01000109.1	28	0.9359756097560976	0.9932432432432432	-1
Csy3_0_IF	NIPA01000109.1_27	343	341	6.2e-136	451.8	38232	39260	NIPA01000109.1	27	0.9708454810495627	0.9970674486803519	-1
CysH_0_IVB	NIPA01000025.1_54	376	249	0.046	12.0	59222	60349	NIPA01000025.1	54	0.22074468085106383	0.22088353413654618	1
CysH_0_IVB	NIPA01000039.1_130	443	249	0.0025	16.1	132932	134260	NIPA01000039.1	130	0.08803611738148984	0.13654618473895583	-1
CysH_0_IVB	NIPA01000040.1_43	275	249	8e-05	21.0	41560	42384	NIPA01000040.1	43	0.31272727272727274	0.321285140562249	-1
CysH_0_IVB	NIPA01000048.1_100	409	249	3.1e-11	42.0	99591	100817	NIPA01000048.1	100	0.18337408312958436	0.30120481927710846	1
CysH_0_IVB	NIPA01000108.1_82	268	249	2.3e-09	35.9	68507	69310	NIPA01000108.1	82	0.6716417910447762	0.6907630522088354	-1
CysH_0_IVB	NIPA01000111.1_15	306	249	6.3e-20	70.5	14506	15423	NIPA01000111.1	15	0.6437908496732027	0.751004016064257	-1
DEDDh_0_CAS-I-II-III-IV-V-VI	NIPA01000010.1_80	914	160	0.0012	17.6	88736	91477	NIPA01000010.1	80	0.10393873085339168	0.6	-1
DEDDh_0_CAS-I-II-III-IV-V-VI	NIPA01000043.1_70	209	160	1.3000000000000001e-32	111.8	71249	71875	NIPA01000043.1	70	0.784688995215311	1.0	1
DEDDh_0_CAS-I-II-III-IV-V-VI	NIPA01000059.1_105	184	160	1.3e-14	53.2	111505	112056	NIPA01000059.1	105	0.9293478260869565	0.99375	1
DEDDh_0_CAS-I-II-III-IV-V-VI	NIPA01000078.1_10	307	160	5.5e-33	112.9	8529	9449	NIPA01000078.1	10	0.5667752442996743	0.9875	1
DEDDh_0_CAS-I-II-III-IV-V-VI	NIPA01000082.1_8	481	160	1.8e-20	72.3	5097	6539	NIPA01000082.1	8	0.37214137214137216	0.975	-1
DEDDh_0_CAS-I-II-III-IV-V-VI	NIPA01000093.1_43	225	160	8.999999999999998e-25	86.3	46093	46767	NIPA01000093.1	43	0.7777777777777778	0.99375	1
DEDDh_0_CAS-I-II-III-IV-V-VI	NIPA01000102.1_66	181	160	1e-11	43.8	82297	82839	NIPA01000102.1	66	0.7790055248618785	0.8	1
DEDDh_0_CAS-I-II-III-IV-V-VI	NIPA01000108.1_146	247	160	5.8e-39	132.4	146296	147036	NIPA01000108.1	146	0.6639676113360324	0.99375	1
HEAT_CxxC_PDDEXK_0_CAS-I-C	NIPA01000020.1_3	322	288	0.00019	19.3	777	1742	NIPA01000020.1	3	0.6987577639751553	0.2986111111111111	-1
HTH_0_CAS-I-D	NIPA01000117.1_1	313	65	0.051	12.0	189	1127	NIPA01000117.1	1	0.06389776357827476	0.3076923076923077	1
HTH_0_CAS-III-A	NIPA01000018.1_336	301	364	5.1e-08	31.0	342745	343647	NIPA01000018.1	336	0.3920265780730897	0.30494505494505497	-1
Mem_DnaJ_0_CAS-III-AM	NIPA01000027.1_68	253	284	2.1e-07	29.1	60986	61744	NIPA01000027.1	68	0.2845849802371542	0.2535211267605634	-1
Mem_DnaJ_0_CAS-III-AM	NIPA01000039.1_307	174	284	1e-07	30.2	329936	330457	NIPA01000039.1	307	0.6609195402298851	0.29577464788732394	-1
Mem_DnaJ_0_CAS-III-AM	NIPA01000102.1_262	378	284	0.0095	13.9	290590	291723	NIPA01000102.1	262	0.13756613756613756	0.2007042253521127	1
NYN_0_CAS-III-B	NIPA01000064.1_19	168	320	6.5e-11	40.5	23120	23623	NIPA01000064.1	19	0.8630952380952381	0.459375	-1
PrimPol_0_CAS-I-II-III-IV-V-VI	NIPA01000039.1_118	356	361	0.0086	13.7	121635	122702	NIPA01000039.1	118	0.12921348314606743	0.12188365650969529	-1
PrimPol_1_CAS-I-II-III-IV-V-VI	NIPA01000038.1_10	527	130	0.028	13.1	11641	13221	NIPA01000038.1	10	0.16318785578747627	0.6076923076923076	1
PrimPol_1_CAS-I-II-III-IV-V-VI	NIPA01000040.1_214	159	130	0.0093	14.6	222606	223082	NIPA01000040.1	214	0.37735849056603776	0.45384615384615384	1
RT_0_CAS-I-II-III-IV-V-VI	NIPA01000064.1_33	423	213	2.5e-46	156.6	35862	37130	NIPA01000064.1	33	0.6099290780141844	1.0	-1
RT_0_CAS-III-AM-III-B	NIPA01000064.1_33	423	298	9.4e-78	259.7	35862	37130	NIPA01000064.1	33	0.6737588652482269	0.912751677852349	-1
RecD_0_IVD	NIPA01000010.1_31	729	763	0.0042	13.8	36042	38228	NIPA01000010.1	31	0.17695473251028807	0.16120576671035386	1
RecD_0_IVD	NIPA01000013.1_9	503	763	0.011	12.4	6137	7645	NIPA01000013.1	9	0.13320079522862824	0.08781127129750983	-1
RecD_0_IVD	NIPA01000022.1_5	272	763	0.027	11.1	2779	3594	NIPA01000022.1	5	0.17647058823529413	0.061598951507208385	-1
RecD_0_IVD	NIPA01000038.1_160	335	763	0.048	10.3	170747	171751	NIPA01000038.1	160	0.09253731343283582	0.04062909567496723	-1
RecD_0_IVD	NIPA01000046.1_181	1327	763	0.001	15.8	188259	192239	NIPA01000046.1	181	0.08816880180859081	0.1310615989515072	1
RecD_0_IVD	NIPA01000061.1_25	722	763	2.7e-29	100.4	31238	33403	NIPA01000061.1	25	0.3739612188365651	0.3237221494102228	1
RecD_0_IVD	NIPA01000072.1_17	590	763	0.00026	17.8	15961	17730	NIPA01000072.1	17	0.24745762711864408	0.17169069462647443	-1
RecD_0_IVD	NIPA01000073.1_44	345	763	0.023	11.3	55268	56302	NIPA01000073.1	44	0.0927536231884058	0.04193971166448231	-1
RecD_0_IVD	NIPA01000073.1_66	224	763	0.015	12.0	73311	73982	NIPA01000073.1	66	0.14285714285714285	0.04193971166448231	-1
RecD_0_IVD	NIPA01000073.1_67	450	763	0.0049	13.6	73979	75328	NIPA01000073.1	67	0.21777777777777776	0.1258191349934469	-1
RecD_0_IVD	NIPA01000077.1_7	2222	763	0.00024	17.9	5945	12610	NIPA01000077.1	7	0.03195319531953195	0.09698558322411534	-1
RecD_0_IVD	NIPA01000092.1_35	670	763	2.5e-09	34.4	49027	51036	NIPA01000092.1	35	0.3253731343283582	0.2503276539973788	1
RecD_0_IVD	NIPA01000092.1_84	692	763	0.021	11.5	99321	101396	NIPA01000092.1	84	0.059248554913294796	0.053735255570117955	1
RecD_0_IVD	NIPA01000104.1_40	341	763	0.00014	18.7	38599	39621	NIPA01000104.1	40	0.44281524926686217	0.17169069462647443	-1
RecD_0_IVD	NIPA01000105.1_36	678	763	1.1e-36	124.8	42095	44128	NIPA01000105.1	36	0.49262536873156343	0.40104849279161203	1
TPR_0_CAS-III-A	NIPA01000027.1_214	70	435	0.024	12.2	205106	205315	NIPA01000027.1	214	0.7857142857142857	0.12413793103448276	-1
TPR_0_CAS-III-A	NIPA01000043.1_30	70	435	0.0021	15.7	32965	33174	NIPA01000043.1	30	0.7857142857142857	0.12413793103448276	-1
TPR_0_CAS-III-B	NIPA01000066.1_76	907	488	6.5e-05	20.4	80902	83622	NIPA01000066.1	76	0.13671444321940462	0.2540983606557377	-1
TPR_1_CAS-III-A	NIPA01000023.1_45	576	462	0.00048	17.5	45553	47280	NIPA01000023.1	45	0.2621527777777778	0.14935064935064934	1
TPR_1_CAS-III-A	NIPA01000039.1_301	253	462	0.0007	16.9	324847	325605	NIPA01000039.1	301	0.5098814229249012	0.2727272727272727	-1
TPR_1_CAS-III-A	NIPA01000066.1_76	907	462	0.14	9.3	80902	83622	NIPA01000066.1	76	0.10584343991179714	0.20562770562770563	-1
TPR_1_CAS-III-B	NIPA01000039.1_301	253	537	0.00073	16.9	324847	325605	NIPA01000039.1	301	0.5059288537549407	0.24767225325884543	-1
TPR_1_CAS-III-B	NIPA01000108.1_32	169	537	0.0097	13.2	25987	26493	NIPA01000108.1	32	0.34911242603550297	0.11359404096834265	1
TnpB_1_Competitive	NIPA01000108.1_153	279	409	0.016	12.6	155531	156367	NIPA01000108.1	153	0.1039426523297491	0.07090464547677261	1
TnsB_0_V-K	NIPA01000070.1_54	402	621	0.0032	14.3	37699	38904	NIPA01000070.1	54	0.25870646766169153	0.1529790660225443	1
Unk_03_0_CAS-III-B	NIPA01000102.1_182	264	186	0.065	11.9	211558	212349	NIPA01000102.1	182	0.22727272727272727	0.1935483870967742	1
WYL_0_CAS-I-II-III-IV-V-VI	NIPA01000002.1_102	259	313	4.5e-08	31.5	103963	104739	NIPA01000002.1	102	0.38223938223938225	0.31629392971246006	-1
WYL_0_CAS-I-II-III-IV-V-VI	NIPA01000002.1_78	324	313	2.8e-86	288.4	82256	83227	NIPA01000002.1	78	0.9660493827160493	0.9840255591054313	1
WYL_0_CAS-I-II-III-IV-V-VI	NIPA01000010.1_137	258	313	0.0003	19.0	149924	150697	NIPA01000010.1	137	0.17054263565891473	0.14057507987220447	-1
WYL_0_CAS-I-II-III-IV-V-VI	NIPA01000039.1_75	252	313	9.1e-07	27.2	75681	76436	NIPA01000039.1	75	0.17857142857142858	0.14376996805111822	1
WYL_0_CAS-I-II-III-IV-V-VI	NIPA01000092.1_17	281	313	7.4e-06	24.3	23373	24215	NIPA01000092.1	17	0.43416370106761565	0.45686900958466453	1
WYL_0_CAS-I-II-III-IV-V-VI	NIPA01000092.1_19	339	313	3.2e-18	64.9	24957	25973	NIPA01000092.1	19	0.6371681415929203	0.6421725239616614	1
WYL_0_CAS-I-II-III-IV-V-VI	NIPA01000093.1_23	278	313	0.0041	15.2	22495	23328	NIPA01000093.1	23	0.16906474820143885	0.15654952076677317	-1
WYL_0_CAS-I-II-III-IV-V-VI	NIPA01000105.1_30	333	313	1.7e-15	55.9	32488	33486	NIPA01000105.1	30	0.96996996996997	0.9648562300319489	-1
WYL_0_CAS-I-II-III-IV-V-VI	NIPA01000105.1_41	335	313	1.6e-13	49.4	50046	51050	NIPA01000105.1	41	0.9104477611940298	0.9233226837060703	1
WYL_0_CAS-I-II-III-IV-V-VI	NIPA01000105.1_56	292	313	5.4e-19	67.4	67507	68382	NIPA01000105.1	56	0.6301369863013698	0.6549520766773163	-1
WYL_1_CAS-I-II-III-IV-V-VI	NIPA01000039.1_75	252	462	0.0016	16.0	75681	76436	NIPA01000039.1	75	0.3412698412698413	0.19480519480519481	1
WYL_1_CAS-I-II-III-IV-V-VI	NIPA01000105.1_30	333	462	0.0016	16.1	32488	33486	NIPA01000105.1	30	0.1981981981981982	0.14285714285714285	-1
WYL_2_CAS-I-II-III-IV-V-VI	NIPA01000039.1_75	252	462	0.0016	16.0	75681	76436	NIPA01000039.1	75	0.3412698412698413	0.19480519480519481	1
WYL_2_CAS-I-II-III-IV-V-VI	NIPA01000105.1_30	333	462	0.0016	16.1	32488	33486	NIPA01000105.1	30	0.1981981981981982	0.14285714285714285	-1
WYL_3_CAS-I-II-III-IV-V-VI	NIPA01000002.1_78	324	172	3.2e-34	117.1	82256	83227	NIPA01000002.1	78	0.5246913580246914	0.9941860465116279	1
WYL_3_CAS-I-II-III-IV-V-VI	NIPA01000070.1_65	304	172	0.033	12.8	51115	52026	NIPA01000070.1	65	0.28289473684210525	0.5116279069767442	1
WYL_3_CAS-I-II-III-IV-V-VI	NIPA01000092.1_19	339	172	1.4000000000000001e-28	98.7	24957	25973	NIPA01000092.1	19	0.49852507374631266	0.9534883720930233	1
